key,full name
光未然,光未然(Guang Weiran)
张晓雯,张晓雯(Zhang Xiaowen)
吴晓雷,吴晓雷(Wu Xiaolei)
王凤武,王凤武(Wang Fengwu)
俞林,俞林(Yu Lin)
魏鹤龄,魏鹤龄(Wei Heling)
方舒,方舒(Fang Shu)
晨波,晨波(Chen Bo)
黄力加,黄力加(Huang Lijia)
彭复光,彭复光(Peng Fuguang)
张云,张云(Zhang Yun)
范伯涛,范伯涛(Fan Botao)
万籁鸣,万籁鸣(Wan Laiming)
张亮,张亮(Zhang Liang)
张亭,张亭(Zhang Ting)
闵翼斌,闵翼斌(Min Yibin)
余笑予,余笑予(Yu Xiaoyu)
郭世华,郭世华(Guo Shihua)
小涵,小涵(Xiao Han)
刘松年,刘松年(Liu Songnian)
黎频,黎频(Li Pin)
高博,高博(Gao Bo)
张鸿利,张鸿利(Zhang Hongli)
陈其通,陈其通(Chen Qitong)
石一夫,石一夫(Shi Yifu)
聂世昌,聂世昌(Nie Shichang)
尹黎明,尹黎明(Yin Liming)
韦纯葆,韦纯葆(Wei Chunbao)
托乎地·毛勒太吉,托乎地·毛勒太吉(Tohudi Maultaiji (Uyghur))
米百超,米百超(Mi Baichao)
王忠礼,王忠礼(Wang Zhongli)
石方禹,石方禹(Shi Fangyu)
窦温利,窦温利(Dou Wenli)
张仲池,张仲池(Zhang Zhongchi)
任回兴,任回兴(Ren Huixing)
陈水华,陈水华(Chen Shuihua)
王玉堂,王玉堂(Wang Yutang)
郝德泉,郝德泉(Hao Dequan)
陆露明,陆露明(Lu Luming)
颜名芳,颜名芳(Yan Mingfang)
河北省保定市老调剧团,河北省保定市老调剧团(Old Tune Troupe of Baoding City of Hebei Province)
徐乐定,徐乐定(Xu Leding)
华素琴,华素琴(Hua Suqin)
袁慕尔,袁慕尔(Yuan Muer)
傅正义,傅正义(Fu Zhengyi)
徐人亮,徐人亮(Xu Renliang)
李光,李光(Li Guang)
颜碧君,颜碧君(Yan Bijun)
茹志鹃,茹志鹃(Ru Zhijuan)
查长生,查长生(Cha Zhangsheng)
伍敏中,伍敏中(Wu Minzhong)
龚硕平,龚硕平(Gong Shuoping)
杨业,杨业(Yang Ye)
杨丛,杨丛(Yang Cong)
解放军前线歌舞团管弦乐队,解放军前线歌舞团管弦乐队(PLA Frontline Song and Dance Troupe Orchestra)
罗亦虹,罗亦虹(Luo Yihong)
黄桂珠,黄桂珠(Huang Guizhu)
黄正勤,黄正勤(Huang Zhengqin)
许秉铎,许秉铎(Xu Bingduo)
姚牧,姚牧(Yao Mu)
米玉棠,米玉棠(Mi Yutang)
邵万林,邵万林(Shao Wanlin)
周辅国,周辅国(Zhou Fuguo)
顾岚,顾岚(Gu Lan)
李烈鸿,李烈鸿(Li Liehong)
林秉生,林秉生(Lin Bingsheng)
楼青蓝,楼青蓝(Lou Qinglan)
林仙根,林仙根(Lin Xiangen)
张冲霄,张冲霄(Zhang Chongxiao)
肖联铭,肖联铭(Xiao Lianming)
杨为,杨为(Yang Wei)
李紫平,李紫平(Li Ziping)
吕松林,吕松林(Lv Songlin)
余民德,余民德(Yu Minde)
北京宣武区摔跤组,北京宣武区摔跤组(Beijing Xuanwu District Wrestling Team)
戴华雪,戴华雪(Dai Huaxue)
李良笼,李良笼(Li Lianglong)
隋桂凤,隋桂凤(Sui Guifeng)
尧鲁瓦斯汗,尧鲁瓦斯汗(Jaurwas Khan (Uyghur))
张伐,张伐(Zhang Fa)
胡宗温,胡宗温(Hu Zongwen)
李农,李农(Li Nong)
汤晓丹,汤晓丹(Tang Xiaodan)
魏薇,魏薇(Wei Wei)
王访波,王访波(Wang Fangbo)
长禾,长禾(Zhang He)
张伦,张伦(Zhang Lun)
钟立人,钟立人(Zhong Liren)
王铭道,王铭道(Wang Mingdao)
张云立,张云立(Zhang Yunli)
翟西武,翟西武(Zhai Xiwu)
张立德,张立德(Zhang Lide)
吴国疆,吴国疆(Wu Guojiang)
任莫,任莫(Ren Mo)
冷滨,冷滨(Leng Bin)
李桐树,李桐树(Li Tongshu)
叶楠,叶楠(Ye Nan)
贾文锦,贾文锦(Jia Wenjin)
阎宝玉,阎宝玉(Yan Baoyu)
王文起,王文起(Wang Wenqi)
沈西蒙,沈西蒙(Shen Ximeng)
吉有,吉有(Ji You)
诸锦顺,诸锦顺(Zhu Jinshun)
李冰,李冰(Li Bing)
张伯杰,张伯杰(Zhang Bojie)
贡明熙,贡明熙(Gong Mingxi)
林如意,林如意(Lin Ruyi)
李准,李准(Li Zhun)
季良笼,季良笼(Ji Lianglong)
苗灵二,苗灵二(Miao Linger)
马魉夫,马魉夫(Ma Liangfu)
金茂圻,金茂圻(Jin Maoqi)
赛尔贝,赛尔贝(Serbe (Uyghur))
李凝,李凝(Li Ning)
朱亚爱,朱亚爱(Zhu Yaai)
广东广播电台少年合唱团,广东广播电台少年合唱团(Guangdong Radio Youth Choir)
吕宪增,吕宪增(Lv Xianzeng)
黄丹彤,黄丹彤(Huang Dantong)
周正禹,周正禹(Zhou Zhengyu)
张鸿鑫,张鸿鑫(Zhang Hongxin)
湖南省祁剧院,湖南省祁剧院(Qi Theater of Hunan Province)
羽山,羽山(Yu Shan)
胡心灵,胡心灵(Hu Xinling)
奚良,奚良(Xi Liang)
范长泽,范长泽(Fan Zhangze)
李凡,李凡(Li Fan)
戴学庐,戴学庐(Dai Xuelu)
富润生,富润生(Fu Runsheng)
张辉,张辉(Zhang Hui)
张景隆,张景隆(Zhang Jinglong)
丹宇,丹宇(Dan Yu)
许景煌,许景煌(Xu Jinghuang)
李凯,李凯(Li Kai)
郭丽华,郭丽华(Guo Lihua)
罗森,罗森(Luo Sen)
王开基,王开基(Wang Kaiji)
吴之英,吴之英(Wu Zhiying)
甘吐木耳,甘吐木耳(Gantu Mur (Mongolian))
宋星南,宋星南(Song Xingnan)
姜树森,姜树森(Jiang Shusen)
第四创作组集体,第四创作组集体(The fourth creative group collective)
王际春,王际春(Wang Jichun)
杨光远,杨光远(Yang Guangyuan)
吴英捷,吴英捷(Wu Yingjie)
上海乐团民族乐队,上海乐团民族乐队(Shanghai Orchestra Chinese Orchestra)
村里,村里(Cun Li)
许昌地区豫剧二团,许昌地区豫剧二团(The Second Henan Opera Troupe of Xuchang District)
何梅影,何梅影(He Meiying)
陈家青,陈家青(Chen Jiaqing)
陈胜基,陈胜基(Chen Shengji)
陈若飞,陈若飞(Chen Ruofei)
成都市川剧团,成都市川剧团(Chengdu Sichuan Opera Troupe)
马海星,马海星(Ma Haixing)
聂中明,聂中明(Nie Zhongming)
廖家祥,廖家祥(Liao Jiaxiang)
刘安古,刘安古(Liu Angu)
曾寻,曾寻(Ceng Xun)
孙元喜,孙元喜(Sun Yuanxi)
何国经,何国经(He Guojing)
黄耐霜,黄耐霜(Huang Naishuang)
陈玉生,陈玉生(Chen Yusheng)
于淑昭,于淑昭(Yu Shuzhao)
冯宇康,冯宇康(Feng Yukang)
方荧,方荧(Fang Ying)
王雷,王雷(Wang Lei)
关满栋,关满栋(Guan Mandong)
斯蒙,斯蒙(Si Meng)
言小朋,言小朋(Yan Xiaopeng)
中华人民共和国中央乐团,中华人民共和国中央乐团(Central Orchestra of the People's Republic of China)
陈戈,陈戈(Chen Ge)
张锡澄,张锡澄(Zhang Xicheng)
赵万德,赵万德(Zhao Wande)
高钧,高钧(Gao Jun)
包学广,包学广(Bao Xueguang)
谷娣,谷娣(Gu Di)
刀美兰,刀美兰(Dao Meilan)
傅铎,傅铎(Fu Duo)
左白翼,左白翼(Zuo Baiyi)
陈志坚,陈志坚(Chen Zhijian)
于冲,于冲(Yu Chong)
黄魁,黄魁(Huang Kui)
潘奔,潘奔(Pan Ben)
丁继昌,丁继昌(Ding Jichang)
阮敏,阮敏(Ruan Min)
八一电影制片厂管弦乐队,八一电影制片厂管弦乐队(Bayi Film Studio Orchestra)
王震亚,王震亚(Wang Zhenya)
杨文岩,杨文岩(Yang Wenyan)
吴增荣,吴增荣(Wu Zengrong)
沈家俊,沈家俊(Shen Jiajun)
李力,李力(Li Li)
查祥康,查祥康(Cha Xiangkang)
周山,周山(Zhou Shan)
张久英,张久英(Zhang Jiuying)
章志直,章志直(Zhang Zhizhi)
王震东,王震东(Wang Zhendong)
张谷芳,张谷芳(Zhang Gufang)
辛秋花,辛秋花(Xin Qiuhua)
吕桂兰,吕桂兰(Lv Guilan)
上海市嘉定县锡剧团音乐组,上海市嘉定县锡剧团音乐组(Shanghai Jiading Xi Opera Troupe Music Group)
中叔皇,中叔皇(Zhong Shuhuang)
辛汉文,辛汉文(Xin Hanwen)
田荣芬,田荣芬(Tian Rongfen)
何品芳,何品芳(He Pinfang)
浙江绍剧团,浙江绍剧团(Zhejiang Shao Opera Troupe)
法丽达,法丽达(Fa Lida)
王春祥,王春祥(Wang Chunxiang)
筱柏龄,筱柏龄(Xiao Boling)
刘莫皋,刘莫皋(Liu Mogao)
任广智,任广智(Ren Guangzhi)
翟夫,翟夫(Zhai Fu)
翁书英,翁书英(Weng Shuying)
成都市川剧院,成都市川剧院(Chengdu Sichuan Theater)
沈传锟,沈传锟(Shen Chuankun)
张继强,张继强(Zhang Jiqiang)
郑春培,郑春培(Zheng Chunpei)
丹尼,丹尼(Dan Ni)
王震之,王震之(Wang Zhenzhi)
魏邦俊,魏邦俊(Wei Bangjun)
华纯,华纯(Hua Chun)
颜益华,颜益华(Yan Yihua)
王秋颍,王秋颍(Wang Qiuying)
阮斐,阮斐(Ruan Fei)
刘祥生,刘祥生(Liu Xiangsheng)
苏福全,苏福全(Su Fuquan)
阿合台木,阿合台木(Akhtaim (Uyghur))
傅丽坤,傅丽坤(Fu Likun)
朱楚珍,朱楚珍(Zhu Chuzhen)
李勇,李勇(Li Yong)
顾工,顾工(Gu Gong)
王秋颖,王秋颖(Wang Qiuying)
周岚,周岚(Zhou Lan)
郝鸣振,郝鸣振(Hao Mingzhen)
陈镐庄,陈镐庄(Chen Haozhuang)
郑善安,郑善安(Zheng Shanan)
王非,王非(Wang Fei)
张安林,张安林(Zhang Anlin)
潘霞云,潘霞云(Pan Xiayun)
应慈,应慈(Ying Ci)
闵兆华,闵兆华(Min Zhaohua)
韩杰从,韩杰从(Han Jiecong)
俞立文,俞立文(Yu Liwen)
史淑桂,史淑桂(Shi Shugui)
张健,张健(Zhang Jian)
赵海金,赵海金(Zhao Haijin)
冯玉璋,冯玉璋(Feng Yuzhang)
筱宝奎,筱宝奎(Xiao Baokui)
徐佩立,徐佩立(Xu Peili)
卢毓芳,卢毓芳(Lu Yufang)
顾帼,顾帼(Gu Guo)
邓竹筠,邓竹筠(Deng Zhuyun)
王沛然,王沛然(Wang Peiran)
乔奇,乔奇(Qiao Qi)
张云祥,张云祥(Zhang Yunxiang)
邢野,邢野(Xing Ye)
卢廷兰,卢廷兰(Lu Tinglan)
何顺信,何顺信(He Shunxin)
周峰,周峰(Zhou Feng)
卢友汉,卢友汉(Lu Youhan)
魏秉哲,魏秉哲(Wei Bingzhe)
戴煦瑜,戴煦瑜(Dai Xuyu)
丁捷,丁捷(Ding Jie)
黄宗英,黄宗英(Huang Zongying)
李锡祥,李锡祥(Li Xixiang)
顾文宗,顾文宗(Gu Wenzong)
胡永泰,胡永泰(Hu Yongtai)
叶清发,叶清发(Ye Qingfa)
金浪,金浪(Jin Lang)
程之,程之(Cheng Zhi)
胡爱玲,胡爱玲(Hu Ailing)
杜陵宝,杜陵宝(Du Lingbao)
郑變元,郑變元(Zheng Bianyuan)
袁明达,袁明达(Yuan Mingda)
王培,王培(Wang Pei)
李博,李博(Li Bo)
姜琦,姜琦(Jiang Qi)
谷德显,谷德显(Gu Dexian)
胡桂林,胡桂林(Hu Guilin)
陈阐蝉,陈阐蝉(Chen Chanchan)
李华,李华(Li Hua)
戚雅仙,戚雅仙(Qi Yaxian)
范泽华,范泽华(Fan Zehua)
胡敏英,胡敏英(Hu Minying)
汪德荣,汪德荣(Wang Derong)
作禹,作禹(Zuo Yu)
张元智,张元智(Zhang Yuanzhi)
刘全贵,刘全贵(Liu Quangui)
汪自强,汪自强(Wang Ziqiang)
陆符元,陆符元(Lu Fuyuan)
李谷一,李谷一(Li Guyi)
陈承藻,陈承藻(Chen Chengzao)
何书表,何书表(He Shubiao)
张勤珍,张勤珍(Zhang Qinzhen)
赵小淳,赵小淳(Zhao Xiaochun)
顾蕊芳,顾蕊芳(Gu Ruifang)
路明,路明(Lu Ming)
王洪彬,王洪彬(Wang Hongbin)
蓝天虹,蓝天虹(Lan Tianhong)
梁田青,梁田青(Liang Tianqing)
王林谷,王林谷(Wang Lingu)
金涛,金涛(Jin Tao)
苏绘,苏绘(Su Hui)
黄遵宪,黄遵宪(Huang Zunxian)
洪川,洪川(Hong Chuan)
魏瑞祥,魏瑞祥(Wei Ruixiang)
庞健民,庞健民(Pang Jianmin)
黎莉莉,黎莉莉(Li Lili)
萧镇,萧镇(Xiao Zhen)
上海京剧院,上海京剧院(Shanghai Peking Opera Theater)
郑苏岚,郑苏岚(Zheng Sulan)
苏维,苏维(Su Wei)
赵淑莲,赵淑莲(Zhao Shulian)
李慕良,李慕良(Li Muliang)
丁孝甫,丁孝甫(Ding Xiaofu)
张克,张克(Zhang Ke)
山东柳子剧团,山东柳子剧团(Shandong Liuzi Theater Troupe)
赵魁英,赵魁英(Zhao Kuiying)
田润林,田润林(Tian Runlin)
裘萍,裘萍(Qiu Ping)
孙月琴,孙月琴(Sun Yueqin)
叶正,叶正(Ye Zheng)
朱小勤,朱小勤(Zhu Xiaoqin)
库拉克夫,库拉克夫(Viktor Kulakov (Russian))
总政文工团歌剧团乐队,总政文工团歌剧团乐队(The Orchestra of the Opera Troupe of the General Political Department)
周本才让,周本才让(Zhouben Cairang (Mongolian))
高少楼,高少楼(Gao Shaolou)
王林佳,王林佳(Wang Linjia)
刘敏,刘敏(Liu Min)
蒋鸿鳌,蒋鸿鳌(Jiang Hongao)
朱静,朱静(Zhu Jing)
孙世祥,孙世祥(Sun Shixiang)
高阳,高阳(Gao Yang)
尹纪云,尹纪云(Yin Jiyun)
谢鸣,谢鸣(Xie Ming)
冯小侬,冯小侬(Feng Xiaonong)
朱革,朱革(Zhu Ge)
刘宝华,刘宝华(Liu Baohua)
胡乐佩,胡乐佩(Hu Lepei)
张其,张其(Zhang Qi)
白之光,白之光(Bai Zhiguang)
郑律成,郑律成(Zheng Lvcheng)
尤赐圻,尤赐圻(You Ciqi)
王颖,王颖(Wang Ying)
上海实验歌剧院,上海实验歌剧院(Shanghai Experimental Opera House)
张冀,张冀(Zhang Ji)
张军,张军(Zhang Jun)
刘斐,刘斐(Liu Fei)
任心良,任心良(Ren Xinliang)
郑九皋,郑九皋(Zheng Jiugao)
蓝群,蓝群(Lan Qun)
周腾云,周腾云(Zhou Tengyun)
王仲讳,王仲讳(Wang Zhonghui)
谭维翰,谭维翰(Tan Weihan)
韩焱,韩焱(Han Yan)
许欣,许欣(Xu Xin)
包喇嘛,包喇嘛(Bao Lama)
曹鹏,曹鹏(Cao Peng)
徐和庆,徐和庆(Xu Heqing)
刘斌,刘斌(Liu Bin)
刘安嘏,刘安嘏(Liu Angu)
李卓琴,李卓琴(Li Zhuoqin)
姚根涛,姚根涛(Yao Gentao)
王国金,王国金(Wang Guojin)
严勤甫,严勤甫(Yan Qinfu)
田方,田方(Tian Fang)
童鸣宇,童鸣宇(Tong Mingyu)
陆鸿书,陆鸿书(Lu Hongshu)
陶鹏,陶鹏(Tao Peng)
尹文媛,尹文媛(Yin Wenyuan)
魏学翰,魏学翰(Wei Xuehan)
程小丽,程小丽(Cheng Xiaoli)
汪稚君,汪稚君(Wang Zhijun)
裘葛,裘葛(Qiu Ge)
林栋志,林栋志(Lin Dongzhi)
江苏省锡剧团乐队,江苏省锡剧团乐队(Jiangsu Tin Troupe Band)
邹速,邹速(Zou Su)
张万一,张万一(Zhang Wanyi)
张庆云,张庆云(Zhang Qingyun)
张冰,张冰(Zhang Bing)
向梅,向梅(Xiang Mei)
张风翔,张风翔(Zhang Fengxiang)
谭仪元,谭仪元(Tan Yiyuan)
郭言,郭言(Guo Yan)
五忠臣,五忠臣(Wu Zhongchen)
张志新,张志新(Zhang Zhixin)
施玛波,施玛波(Shi Mabo)
努莉亚孜·伊利亚索瓦,努莉亚孜·伊利亚索瓦(Nuliaz Ilyasova (Uyghur))
刘方,刘方(Liu Fang)
陈春利,陈春利(Chen Chunli)
王风,王风(Wang Feng)
芯莎,芯莎(Xin Sha)
王泗水,王泗水(Wang Sishui)
姚惠兰,姚惠兰(Yao Huilan)
竞痕,竞痕(Jing Hen)
潘淑兰,潘淑兰(Pan Shulan)
孙怀仁,孙怀仁(Sun Huairen)
王云霞,王云霞(Wang Yunxia)
筱昌顺,筱昌顺(Xiao Changshun)
路曦,路曦(Lu Xi)
陈国栋,陈国栋(Chen Guodong)
花荪,花荪(Hua Sun)
赛比哈孜,赛比哈孜(Sebihazi (Uyghur))
王士,王士(Wang Shi)
张淑琴,张淑琴(Zhang Shuqin)
冯白鲁,冯白鲁(Feng Bailu)
袁伦,袁伦(Yuan Lun)
切曼古勒,切曼古勒(Cemangul (Uyghur))
李宝玉,李宝玉(Li Baoyu)
黄祖文,黄祖文(Huang Zuwen)
安徽省黄梅戏剧团乐队,安徽省黄梅戏剧团乐队(Anhui Huangmei Drama Troupe Orchestra)
胡学礼,胡学礼(Hu Xueli)
张文甲,张文甲(Zhang Wenjia)
严恭,严恭(Yan Gong)
王海天,王海天(Wang Haitian)
秦向,秦向(Qin Xiang)
张英敏,张英敏(Zhang Yingmin)
海啸,海啸(Hai Xiao)
杨光,杨光(Yang Guang)
李根泉,李根泉(Li Genquan)
杨克,杨克(Yang Ke)
王天云,王天云(Wang Tianyun)
河南省周口专区越调剧团乐队,河南省周口专区越调剧团乐队(Band of Yue Diao Troupe in Zhoukou District of Henan Province)
王太,王太(Wang Tai)
余肖梅,余肖梅(Yu Xiaomei)
宋永堃,宋永堃(Song Yongkun)
吴淑琴,吴淑琴(Wu Shuqin)
洪嘉惠,洪嘉惠(Hong Jiahui)
桂芳振,桂芳振(Gui Fangzhen)
上影洗印科,上影洗印科(Shanghai Film Processing and Printing Division)
张少奎,张少奎(Zhang Shaokui)
陈光复,陈光复(Chen Guangfu)
吴培基,吴培基(Wu Peiji)
程茹辛,程茹辛(Cheng Ruxin)
汪大儒,汪大儒(Wang Daru)
沙书清,沙书清(Sha Shuqing)
朱端钧,朱端钧(Zhu Duanjun)
伊斯兰,伊斯兰(Yi Silan)
李丹凝,李丹凝(Li Danning)
刘玉河,刘玉河(Liu Yuhe)
徐菊敏,徐菊敏(Xu Jumin)
华洛桑,华洛桑(Hua Luosang)
赵福顺,赵福顺(Zhao Fushun)
李执恭,李执恭(Li Zhigong)
王云阶,王云阶(Wang Yunjie)
夏佩杰,夏佩杰(Xia Peijie)
魏美德,魏美德(Wei Meide)
王中才,王中才(Wang Zhongcai)
安芙梅,安芙梅(An Fumei)
孙莉群,孙莉群(Sun Liqun)
张万象,张万象(Zhang Wanxiang)
陈献红,陈献红(Chen Xianhong)
高运昌,高运昌(Gao Yunchang)
张翠英,张翠英(Zhang Cuiying)
朗宁,朗宁(Lang Ning)
未央,未央(Wei Yang)
王玉尧,王玉尧(Wang Yuyao)
陆云生,陆云生(Lu Yunsheng)
于学成,于学成(Yu Xuecheng)
姜亦素,姜亦素(Jiang Yisu)
于波萍,于波萍(Yu Boping)
纪自强,纪自强(Ji Ziqiang)
陈国梁,陈国梁(Chen Guoliang)
张兴成,张兴成(Zhang Xingcheng)
刘明义,刘明义(Liu Mingyi)
李铧,李铧(Li Hua)
徐自强,徐自强(Xu Ziqiang)
周孝武,周孝武(Zhou Xiaowu)
国亮,国亮(Guo Liang)
商荣光,商荣光(Shang Rongguang)
邹安祥,邹安祥(Zou Anxiang)
焦平权,焦平权(Jiao Pingquan)
柏之毅,柏之毅(Bo Zhiyi)
吴瑞林,吴瑞林(Wu Ruilin)
徐子诚,徐子诚(Xu Zicheng)
侯相九,侯相九(Hou Xiangjiu)
李中原,李中原(Li Zhongyuan)
徐步奎,徐步奎(Xu Bukui)
李国良,李国良(Li Guoliang)
瞿坚,瞿坚(Ju Jian)
陈播,陈播(Chen Bo)
邵启永,邵启永(Shao Qiyong)
高均,高均(Gao Jun)
季虹,季虹(Ji Hong)
陶小建,陶小建(Tao Xiaojian)
谷峪,谷峪(Gu Yu)
盛家伦,盛家伦(Sheng Jialun)
斯地克,斯地克(Sutikk (Uyghur))
张劭,张劭(Zhang Shao)
张怀志,张怀志(Zhang Huaizhi)
马克义,马克义(Ma Keyi)
吴国相,吴国相(Wu Guoxiang)
谭富英,谭富英(Tan Fuying)
何国耀,何国耀(He Guoyao)
林谷,林谷(Lin Gu)
李唐,李唐(Li Tang)
上海越剧院,上海越剧院(Shanghai Yue Theater)
陈裕德,陈裕德(Chen Yude)
上海京剧团,上海京剧团(Shanghai Peking Opera Troupe)
桑士祺,桑士祺(Sang Shiqi)
魏庆怀,魏庆怀(Wei Qinghuai)
钱楚材,钱楚材(Qian Chucai)
高型,高型(Gao Xing)
吴起鹏,吴起鹏(Wu Qipeng)
洪牛牛,洪牛牛(Hong Niuniu)
东北戏曲研究院,东北戏曲研究院(Northeast Opera Research Institute)
张勇,张勇(Zhang Yong)
李福初,李福初(Li Fuchu)
丁文,丁文(Ding Wen)
蒋金龙,蒋金龙(Jiang Jinlong)
宗南海,宗南海(Zong Nanhai)
徐秀峰,徐秀峰(Xu Xiufeng)
王姣,王姣(Wang Jiao)
缪熟,缪熟(Mou Shu)
赵毛臣,赵毛臣(Zhao Maochen)
王鲁明,王鲁明(Wang Luming)
李镛,李镛(Li Yong)
任铁坤,任铁坤(Ren Tiekun)
刘曦,刘曦(Liu Xi)
林心忠,林心忠(Lin Xinzhong)
王振国,王振国(Wang Zhenguo)
达吾提·尼牙孜,达吾提·尼牙孜(Dawut Niyaz (Uyghur))
阿不都拉·买买提,阿不都拉·买买提(Abdullah Maimat (Uyghur))
王纪芬,王纪芬(Wang Jifen)
李墨丹,李墨丹(Li Modan)
吴斌,吴斌(Wu Bin)
陈民魂,陈民魂(Chen Minhun)
吴文,吴文(Wu Wen)
延边朝鲜族自治州歌舞团民族乐队,延边朝鲜族自治州歌舞团民族乐队(Yanbian Korean Autonomous Prefecture Song and Dance Troupe)
孙维世,孙维世(Sun Weishi)
黄启明,黄启明(Huang Qiming)
耿遐,耿遐(Geng Xia)
河南省京剧团,河南省京剧团(Henan Peking Opera Troupe)
谢祀宗,谢祀宗(Xie Sizong)
黄福影,黄福影(Huang Fuying)
王连海,王连海(Wang Lianhai)
凌爱班,凌爱班(Ling Aiban)
冯继雄,冯继雄(Feng Jixiong)
陈文明,陈文明(Chen Wenming)
张辛实,张辛实(Zhang Xinshi)
郭小晞,郭小晞(Guo Xiaoxi)
衣尔班,衣尔班(Yi Erban)
李万城,李万城(Li Wancheng)
徐薇,徐薇(Xu Wei)
孙福田,孙福田(Sun Futian)
筱文林,筱文林(Xiao Wenlin)
张方清,张方清(Zhang Fangqing)
朱俊三,朱俊三(Zhu Junsan)
王文军,王文军(Wang Wenjun)
阎增和,阎增和(Yan Zenghe)
阿卜都维利,阿卜都维利(Abduwilli (Uyghur))
胡和道,胡和道(Hu Hedao)
顾德刚,顾德刚(Gu Degang)
程志宇,程志宇(Cheng Zhiyu)
李洪喜,李洪喜(Li Hongxi)
李友根,李友根(Li Yougen)
王仕儒,王仕儒(Wang Shiru)
陈敏,陈敏(Chen Min)
北影合唱队,北影合唱队(Beiying Chorus)
庄映,庄映(Zhuang Ying)
武兆堤,武兆堤(Wu Zhaodi)
刘建泽,刘建泽(Liu Jianze)
蔡阿林,蔡阿林(Cai Alin)
耿心钰,耿心钰(Geng Xinyu)
吕万莹,吕万莹(Lv Wanying)
张钟英,张钟英(Zhang Zhongying)
赵凤歧,赵凤歧(Zhao Fengqi)
张华,张华(Zhang Hua)
过傅忠,过傅忠(Guo Fuzhong)
王平波,王平波(Wang Pingbo)
石冼,石冼(Shi Xian)
谭宁邦,谭宁邦(Tan Ningbang)
汤兰香,汤兰香(Tang Lanxiang)
戴禄素,戴禄素(Dai Lusu)
方菲菲,方菲菲(Fang Feifei)
石凉,石凉(Shi Liang)
朱剑英,朱剑英(Zhu Jianying)
姜则善,姜则善(Jiang Zeshan)
司梅竹,司梅竹(Si Meizhu)
解放军艺术学院,解放军艺术学院(People's Liberation Army Art Academy)
岳麟,岳麟(Yue Lin)
鄂长林,鄂长林(E Zhanglin)
吉木森格瓦,吉木森格瓦(Jimu Sengwa (Mongolian))
毕英琦,毕英琦(Bi Yingqi)
宋国毅,宋国毅(Song Guoyi)
李西林,李西林(Li Xilin)
姚相,姚相(Yao Xiang)
龚世葵,龚世葵(Gong Shikui)
杨雪明,杨雪明(Yang Xueming)
马绍俊,马绍俊(Ma Shaojun)
周万诚,周万诚(Zhou Wancheng)
华臣,华臣(Hua Chen)
王燮元,王燮元(Wang Xieyuan)
赛尔具,赛尔具(Sai Erju)
李道君,李道君(Li Daojun)
刘豁然,刘豁然(Liu Huoran)
郎咸芬,郎咸芬(Lang Xianfen)
王骏,王骏(Wang Jun)
潘孑农,潘孑农(Pan Jienong)
潘武鼎,潘武鼎(Pan Wuding)
傅金涛,傅金涛(Fu Jintao)
格根塔娜,格根塔娜(Gergentana (Mongolian))
董健,董健(Dong Jian)
罗泰,罗泰(Luo Tai)
李耀东,李耀东(Li Yaodong)
徐志良,徐志良(Xu Zhiliang)
陈新,陈新(Chen Xin)
解放军战斗文工团乐队,解放军战斗文工团乐队(People's Liberation Army Combat Art Troupe Band)
陆春龄,陆春龄(Lu Chunling)
武汉市楚剧团艺委会,武汉市楚剧团艺委会(Art Committee of Wuhan Chu Opera Troupe)
肖邦才,肖邦才(Xiao Bangcai)
川剧院音乐组,川剧院音乐组(Sichuan Theater Music Group)
万树坤,万树坤(Wan Shukun)
白文芬,白文芬(Bai Wenfen)
刘淑慧,刘淑慧(Liu Shuhui)
吴家林,吴家林(Wu Jialin)
吕万营,吕万营(Lv Wanying)
林圣清,林圣清(Lin Shengqing)
邵力,邵力(Shao Li)
徐福昌,徐福昌(Xu Fuchang)
陆明,陆明(Lu Ming)
高鲁手,高鲁手(Gao Lushou)
邵子和,邵子和(Shao Zihe)
刘凤英,刘凤英(Liu Fengying)
邓逸民,邓逸民(Deng Yimin)
宋耀田,宋耀田(Song Yaotian)
武汉市汉剧团,武汉市汉剧团(Wuhan Han Opera Troupe)
张荣妹,张荣妹(Zhang Rongmei)
刘学尧,刘学尧(Liu Xueyao)
金根娟,金根娟(Jin Genjuan)
孙伯威,孙伯威(Sun Bowei)
吴祖光,吴祖光(Wu Zuguang)
虞千,虞千(Yu Qian)
热比亚·巴拉提,热比亚·巴拉提(Rebiya Bharati (Uyghur))
王正魁,王正魁(Wang Zhengkui)
马斐,马斐(Ma Fei)
吴承镛,吴承镛(Wu Chengyong)
唐诃,唐诃(Tang He)
金采凤,金采凤(Jin Caifeng)
鲜灵霞,鲜灵霞(Xian Lingxia)
王玉麟,王玉麟(Wang Yulin)
白景晟,白景晟(Bai Jingsheng)
宋映雷,宋映雷(Song Yinglei)
吴承铺,吴承铺(Wu Chengpu)
冯璜,冯璜(Feng Huang)
王嫱,王嫱(Wang Qiang)
葛宝林,葛宝林(Ge Baolin)
程发侃,程发侃(Cheng Fakan)
马玉涛,马玉涛(Ma Yutao)
郝聘芝,郝聘芝(Hao Pinzhi)
曹昌焕,曹昌焕(Cao Changhuan)
曹山高,曹山高(Cao Shangao)
金炎,金炎(Jin Yan)
刘柳,刘柳(Liu Liu)
方可可,方可可(Fang Keke)
郭奕耀,郭奕耀(Guo Yiyao)
陈明,陈明(Chen Ming)
