chong po li ming qian de hei an	Ding Li, Wang Ping, Liu Peiran! Fu Duo? Jinxin, Tian Yumin, Xi Dechang, Li Qihuang, Gao Baocheng, Xing Zhixian, Cao Rui, Zhang Haoran, Wei Qinghuai, Chen Lizhong, Li Po, Li Li, Zhang Yuanfang, Yan Jizhou, Yang Jiao, Wei Min, Li Siye, Yan Xiaopeng, Fan Botao, Li Xuehong, Guo Yun, Sun Xianyuan, Liu Jiyun, Li Chengye, Bi Xu! Cao Jinyun (photography), Wang Wei (set design), Li Weicai (composition), Guo Dazhen (recording), Wang Yin ( Special effects design), Wei Min (producer), Jian Chengye (theater director), New Film Orchestra (performer), Chen Weiwen (conductor).
zhei jue bu shi xiao shi qing	Yan Jizhou! Wang Shaoyan, Yan Jizhou? Zhang Haoran, Li Hongchang, Han Mei, Yan Xiaopeng, Wei Qinghuai, Fan Botao, Guo Hua, Xu Peili, Shi Yin, Li Siye, Yang Jiao, Zhao Hengduo, Sun Xianyuan, Deng Jingsu, Ming Zhaofang, Cao Rui, Li Zhiyuan , Bi Xu! Jiang Shi (photography), Xu Run (set design), Gao Ruxing (composition), He Baoding (recording), Xinying Orchestra (performance), Chen Weiwen (conductor).
you yuan jing meng (1956)	Shi Lan! Xie Tian, ​​Sang Fu, Yu Yanfu? Hou Baolin, Guo Qiru! Zhang Zumobin (Photographer), Zhang Xiande (Artist), Tian Shizhen (Artist), He Fang (Composer), Liu Zhao (Recording), Li Yun (Assistant) Director), Zhao Yihu (Associate Producer), Zhu Ge (Stunt Cinematography), Zhang Erchan (Stunt Cinematography), Xinying Orchestra (Performer), Feng Guangtao (Conductor).
huang hua ling	Jinshan! Jinshan? Cui Wei, Wang Ban, Zhang Qianlian, Zhang Yunfang, Shao Hua! Gao Hongtao (photography), Qin Wei (art design), Ge Guangrui (composition), He Fang (composition), Xue Shenxing (recording), Ma Dechang (play director), New Film Orchestra (performer), Feng Guangtao (conductor).
bao feng zhong de xiong ying	Wang Yi! Shi Lu? Bai Dezhang, Liang Yin, Huo Deji, Guo Zhenqing, Qiu Qi, Yang Peisong, Liu Zhenzhong, Wu Bike, Sun Yu, Song Baoyi, Jin Yan, Lin Ruwei, Sun Ao, Liu Baode, An Zhenjiang! Bao Jie (Cinematography), Wang Guizhi (Art Design), Xu Huicai (Composer), Lin Bingcheng (Recording), Lei Keng (Associate Director), Hao Weiguang (Stage Director), Song Guoyi (Stunt Cinematography), Liang Shukui (Stunt Design), Changying Orchestra ( playing), Ma Lin (conducting).
ji jing de shan lin	Zhu Wenshun! Zhao Ming? Wang Xingang, Pu Ke, Che Xuan, Chen Rubin, Zheng Xiaojun, Bai Ruitong, Wang Jinrong, Wang Amei, Zhu Qing, Bai Mei, Gao Ping, Wang Jingfang, Ren Yi, Huang Shiguang, Li Yalin, Xia Peijie, Wu Ning! Bao Jie (Cinematography), Wang Guizhi (Art), Quan Rubing (Composer), Lin Bingcheng (Recording), Guangdao (Associate Director), Hao Weiguang (Stage Director), Wang Yuru (Stunt Cinematography), Cai Guang (Stunt Design), Chang Ying Orchestra (performer), Ma Lin (conductor).
wei wan cheng de xi ju	Lu Ban! Luo Tai, Lu Ban? Fang Hua, Chen Zhong, Zhang Qinzhen, Yan Huang, Ma Yuling, Lan Lan, Lu Min, Su Manja, Ning Jiaping, Bai Mei, Wu Yumei, Yan Jie, Du Fengxia! Zhang Qiang( Cinematography), Ma Lin (composition), Zhang Yutian (composition), Luo Tai (Associate Director), Jing Ran (Stage Director), Xu Wei (art design), Zhang Jianping (recording), Changying Orchestra (performance), Ma Lin (conductor).
fu shi (1957)	Huasun! Lin Shan, Huasun, Dong Jishen? Che Xuan, He Xiaoshu, Zhang Fengxiang, Bai Mei, Meng Shun! Shu Xiaoyan (photography), Wang Chong (art design), Lou Zhanghou (composition), Yuan Mingda (recording ), Zhao Xinshui (Associate Director), Liu Yuhe (Stage Director), Sha Meng (Art Director), Changying Orchestra (Performer), Yin Shengshan (Conductor).
qing chun de jiao bu	Yan Gong, Su Li! Xue Yandong? Yuan Mei, Liu Zengqing, Zhao Shangying, Li Jingbo, Cui Zhaosheng, Li Dongdong, Chen Ying, Wang Renmei, Lin Dongsheng, Peng Bo, Bai Ruitong, Wu Kejian! Li Guanghui (photography), Tong Jingwen (art design), Quan Ruping (composer), Que Jingxiu (recording), Qiao Yu (lyricist), Hua Yongzhuang (associate director), Yang Wenyan (theatre director), Changying Orchestra (performer), Yin Shengshan (conductor).
xun ai ji	Wang Yan! Wang Yan? Li Yunong, Ren Weimin, Gao Ping, An Qi, Su Jianfeng! Fang Weice (photography), Shi Weigou (art design), Che Ming (composition), Chen Yudan (recording), Zhang Puren (assistant director) , Pan Ying (theater director), Changying Orchestra (performer), Yin Shengshan (conductor).
di xia jian bing	Wu Zhaodi! Liu Zhixiang? Puke, Zhang Yuan, Zhang Juguang, Zhang Fengxiang, Xia Peijie, Mona, Zhu Lin, Liu Baode, Li Linzou, Chen Rubin, Li Mengyao, An Zhenjiang, Wu Bike, Wang Peili, Meng Xianying, Liu Jiabin! Chen Minhun (Photography ), Dong Ping (art design), Li Ning (composition), Jiang Junfeng (recording), Liu Shiru (stunt design), Chen Chen (stunt photography), Yin Yiqing (assistant director), Liu Li (theatre director), Changying Orchestra ( playing), Ma Lin (conducting).
lu sheng lian ge	Yu Yanfu! Peng Jingfeng, Chen Xiping? Wang Jie, Song Xuejuan, Li Jingbo, Chen Guangting, Sun Yu, Xia Peijie, Bai Yingkuan, Li Yalin, Liang Yin, Wu Bike, Liu Ru, Ma Shida, Wang Yabiao! Wang Qimin (photography), Wang Tao (art design), Lei Zhenbang (composer), Hong Jiahui (recording), Jing Chen (Associate Director), Shui Hang (Stage Director), Chen Bingzhong (Stunt Design), Peng Shouren (Stunt Cinematography), Lei Zhenbang (Lyricist), Zhou Liangpei (Lyricist), Yu Yanfu (lyricist), Lin Yu (lyricist), Changying Orchestra (performer), Ma Lin (conductor).
bian zhai feng huo	Lin Nong! Lin Yu, Yao Leng, Peng Jingfeng? Da Qi, Tian Lie, Pang Xuele, Ren Yi, Wei Qian, Gao Ping, Wang Xiaotang, Li Renlin, Liu Huiming, Zhou Wenbin, Song Baoyi! Nie Jing (photography), Liu Xueyao (art design), Zhang Dichang (Composer), Chen Wenyuan (Recording), Wu Yu (Stage Director), Zhou Xinghua (Associate Director), Song Guoyi (Stunt Photography), Lu Xipeng (Stunt Design), Changying Orchestra (Performance), Yin Shengshan (Conductor), Ma Lin (Conductor) ).
mu nv jiao shi	Feng Bailu! Ji Ye? Lin Moyu, Zhang Hui, Liu Baoshu, Ma Ming, Ma Shufu, Wei Qian, Zi Qian, Li Yalin, Zhang Juguang, Wang Mianzhi, Yuan Xiaojun! Wang Yuru (photography), Zhang Jingnan (art design), Li Xi (composition) ), Hong Di (recording), Fu Jincheng (assistant cinematography), Zhou Yu (associate director), Chen Zhiyuan (theatre director), Changying Orchestra (performance), Yin Shengshan (conductor).
mu ren zhi zi	Zhu Wenshun, Guangbu Dorji! Guangbu Dorji, Te Damulin? Wang Xingang, Chao Lu, Ma Zhanhua, Qun Lelin, Yi Ruohu, Ma Shufu, Hou Jianfu, Miao Linger, Xu Liankai, Gegentana , Shuhai, Li Jie, Guangdao, Wang Jingfang, Jin Lin, Wang Jinrong, Ye He! Bao Jie (photography), Tong Fu (composition), Li Yaodong (composition), Wang Guizhi (art), Lin Bingcheng (recording), Hao Weiguang (play management) Director), Cai Guang (stunt design), Song Guoyi (stunt photography), Changying Orchestra (performer), Ma Lin (conductor).
li er sao gai jia	Liu Guoquan! Liu Meicun, Zhang Bin, Liu Guoquan? Lang Xianfen, Wu Tao, Zang Meiqian, Wang Junying, Lin Jianhua, Yang Ruiqing, Jin Huixin, Li Daijiang, Guo Lihua! Guo Zhentong (photography), Liu Jinnai (artist), Zhang Yutian (arranger), Zhang Bin ( Arranger), Huang Lijia (recording), Niu Jingchun (theatre director), Shang Zhisi (stage director), Shandong Lv Opera Troupe Band (accompaniment), Shandong Lv Opera Troupe (performance).
hu die bei	Wang Jiayi! Cui Wei? Wang Xiaoyun, Zhang Yiji, Li Guiyun, Liu Guihong, Liu Yuqiu, Dong Ribo, Liu Huanjun, Li Huanxing, Li Fugui, Wang Baohong, Han Yueqiao, Li Fengyuan, Jin Yukui, Liu Kunshan, Liu Fuxiang! Wang Qimin (Photographer), Shi Weijun (Artist) ), Chen Qifen (music design), Liu Qihua (music design), Shen Guli (recording), Pan Ying (theatre director), Lin Bai (assistant director).
jie nian	Liu Guoquan! Li Shoushan, Wang Zhixiang, Song Chuanyou, Deng Jinlu, Liu Baoxi? Li Daijiang, Liu Yanfang, Zhang Ling! Assistant director), Niu Jingchun (theater director), Shandong Lv Opera Troupe (performance), Shandong Lv Opera Troupe Band (accompaniment).
qun ying hui	Cen Fan! ? Ye Shenglan, Ma Lianliang, Qiu Shengrong, Li Dekui, Ma Chongren, Min Zhaohua, Tan Fuying, Xiao Changhua, Yuan Shihai, Xu Chengzhang, Sun Yuanxi, Huo Yizhong, Liu Yuanhan! Xiao Changhua (art direction), Lian Cheng (photography), Wu Shenghan (photography), Lu Xianchang ( Recording), Zhang Xiande (Artist), Tian Shizhen (Artist), Hao Shouchen (Art Consultant), Wei Rong (Associate Director), Li Bingzhong (Producer), Wang Xizhong (Makeup), Gu Derong (Editing).
jie dong feng	Cen Fan! ? Qiu Shengrong, Tan Fuying, Xiao Changhua, Sun Yukun, Zhang Hongxiang, Zhang Yuanzhi, Wu Mingyi, Ye Shenglan, Ma Lianliang, Yuan Shihai, Ma Shenglong, Zhang Shengli, Niu Fenghua, Zhang Yunbin! Xiao Changhua (art direction), Lian Cheng (photography), Wu Shenghan (photography), Zhang First Served (Artist), Tian Shizhen (Artist), Lu Xianchang (Recording), Hao Shouchen (Art Consultant), Wei Rong (Associate Director), Li Bingzhong (Producer).
du shi niang	Xu Ke! Xu Wenyao? Liao Jingqiu, Zhou Qihe, Dong Wanying, Li Wende, Lai Hetian, Yuan Yukun, Situ Huicong, Li Xiaoling, Yang Junwen, Zhang Yuanxing! Yu Shuzhao (photography), Fu Yingjie (recording), Qin Wei (art), Ouyang Hong Ying (Associate Director), Pan Qiu (Stage Director), Yang Youhe (Former Stage Director), Xia Yang (Former Stage Director), Chen Jingzhong (Band Conductor), Sichuan Sichuan Theater (Band), Chengdu Sichuan Opera Troupe (Band) ).
yan dang shan	Cen Fan! Cen Fan? Bai Zhiyi, Hu Xueli, Yuan Guolin, Li Yusheng, Liu Xizhong, Guo Shihua, Wang Zhongwei, Liu Kuangjie, Qian Haoliang! Lian Cheng (Director of Photography), Chen Guoliang (Photography), Wu Shenghan (Photography), Yu Yiru (Art), Cai Jun (recording), Li Zhongyun (painting), Ji Shaolan (producer), Li Zigui (art consultant), Yan Baoquan (music conductor), Shen Sanyu (martial arts director).
yang cheng an shao	Lu Jue! Chen Canyun? Yang Weiru, Hong Xia, Yu Fei, Feng Zhe, Ling Yun, Di Fan, Xia Tian, ​​Liang Ming, Li Huanqing, Han Tao, Lan Gu, Zhang Qingfen! Zhu Jing (photography), Shi Yongkang (composition), Huang Chong (Artist), Yao Mingzhong (Artist), Li Liehong (Recording), Chen Weicang (Stunt Cinematography), Tan Qinglong (Editing), Xiao Zhen (Stunt Design), Tian Zhigao (Makeup), Tao You (Producer), Wang Zongjian (Conductor) , Zhao Huanzhang (assistant director), Shanghai Film Orchestra (performer).
dong xiao heng chui	Lu Ren! Haimo? Zhang Ziliang, Fan Lai, Cui Wenshun, Hu Xiaohan, Yang Mengchang, Ma Ji, Wang Yunxia, ​​Zhong Xinghuo, Li Yong, Sun Yongping, Jiang Shan, Tan Yun, Zhi Shiming, Yu Chong, Wang Jun, Yu Fei, Wang Jun, Li Qizhen! Yao Meisheng (Photographer), Zhong Yongqing (Artist), Tang Mengfei (Artist), Ge Yan (Composer), Zhou Hengliang (Recording), Zhang Qi (Associate Director), Fan Lai (Associate Director), Zhang Chun (Editor) ), Wang Hanyong (makeup), Xu Jin (producer), Shanghai Film Orchestra (performer), Ge Yan (conductor).
qiu chang feng bo	Mao Yu! Tang Zhenchang? Wen Xiying, Zhou Boxun, Zhang Qian, Cui Chaoming, Qian Qianli, Yu Mingde, Shi Ling, Yang Weiru, Gong Shihe, Guan Hongda, Bi Ke, Li Nian, Li Qizhen, Zhang Aibao! Luo Jizhi (photography), Zhang Xiling ( Cinematography), Ling Lei (Artist), Li Yinghai (Composer), Huang Dongping (Recording), Fang Qiwan (Basketball Coach), Zhang Jiashan (Editing), Ni Yifei (Makeup), Li Zhijie (Stunt Designer), Zhou Boxun (Producer), Golden Dragon Bao (producer), Shanghai Film Orchestra (performer), Li Yinghai (conductor).
hai hun	Xu Tao! Silent Lord, Huang Zongjiang? Zhao Dan, Liu Qiong, Statement, Niu Wu, Deng Nan, Wang Lan, Cui Wei, Gao Bo, Kang Tai, Wang Danfeng, Jiang Rui, Li Ji! Xu Qi (Photographer), Ding Chen (Artist) , Ge Xingye (Artist), Gao Tian (Composer), Wu Jianghai (Recording), Zhu Chaosheng (Editing), Yin Guohao (Associate Cinematography), Yao Yongfu (Makeup), Jiang Yisu (Stunt Design), Dai Shengchao (Stunt Photography), Li Le (Associate Director), Deng Yimin (Assistant Director), Jiang Yusheng (Producer), Shanghai Film Orchestra (Performer), Huang Yijun (Conductor).
mu tong tou jun	You Long! Wu Qiang? Yang Senchang, Cao Duo, Sun Yongping, Li Baoluo, Gu Ruiling, Fan Xuepeng, Cheng Zhi, Xu Man, Yu Mingde, Gao Zheng, Wang Qi, Yang Gongmin, Wang Jun, Chen Ke, Li Jingkang, Liang Shan, Gao Xiaoou , Hong Jingling! Cha Xiangkang (Photography), Lu Junfu (Photographer), Huang Jianfeng (Artist), Wu Qiwen (Artist), Liang Hanguang (Composer), Ren Xinliang (Recording), Qiang Ming (Assistant Director), Chen Xiangxing (Editor), Zhou Shimu (Stunt Photography), Zhang Dianyun (Stunt Design), Li Ping (Makeup), Lu Lizhi (Producer), Shanghai Film Orchestra (Performer), Huang Yijun (Conductor).
ye lin qu	Wang Weiyi! Chen Canyun, Li Yingmin? Gao Bo, Li Yong, Ye Ye, Xing Yichun, Zhang Yan, Li Ming, Zhou Shan, Wang Li, Wang Shaoqi, Shi Jiufeng, Cui Chaoming, Xu Wei, Lin Guoying, Yu Chong, Li Paulo, Fan Lai, Jin Naihua! Gu Wenhou (Cinematography), Hu Dengren (Artist), Zhang Linyi (Composer), Li Liehong (Recording), Zhang Yushan (Stunt Design), Kong Jicheng (Stunt Cinematography), Liang Tingduo (Assistant Director), Shen Chuanti (Editing), Yao Yongfu (makeup), Zhang Youliang (producer), Shanghai Film Orchestra (performer), Li Bingshen (conductor).
qing chang yi shen	Xu Changlin! Xu Changlin? Comfort, Shangguan Yunzhu, Zhang Ziliang, Xiang Kun, Li Ming, Cui Chaoming, Zhang Liang, Shi Hui, Zhang Hongmei, Zhang Ying, Zeng Chang, Wang Wei, Su Hui! Yao Shiquan (photography), Zhang Hanchen (artist), Chen Gexin (composer), Huang Dongping (recording), Tan Qinglong (editing), Xu Ken (makeup), Tian Ye (associate director), Tao You (producer), Shanghai Film Orchestra (performer), Chen Gexin (conductor).
nv lan 5 hao	Xie Jin! Xie Jin? Liu Qiong, Cao Qiwei, Cui Chaoming, Jin Chuan, Wang Zhifang, Lu Jingsun, Li Tianshou, Qin Yi, Yu Mingde, Wang Qi, Lin Zhen, Xiang Mei, Guan Deren, Li Shuqing, Huang Shafei, Qin Jian, Yang Aifen , You Suxiang, Peng Jiaoru! Huang Shaofen (photography), Shen Xilin (photography), Wang Yuebai (artist), Huang Zhun (composition), Lu Zhongbo (recording), Qiang Ming (assistant director), Wei Chunbao (editing), Wang Tiebin (makeup) , Zhu Ya&#39;ai (basketball coach), Ding Li (producer), Shanghai Symphony Orchestra (performer), Chen Gexin (conductor).
wu hai ye hang	Yu Tao! Yu Tao? Fan Xuepeng, Zhang Ying, Wang Guilin, Jin Naihua, Zhang Yan, Lin Nong, Yu Fei, Tieniu, Xiang Mei, Mu Hong, Qi Heng, Wang Xin, Guan Hongda, Zhang Hongmei, Lin Yi, Ding Ran, Chen Bo , Wei Yuping, Luo Qiqi! Shen Xilin (photography), Zhang Hanchen (set design), Huang Zhun (composition), Yuan Qingyu (recording), Tian Ye (assistant director), Wei Chunbao (editing), Wang Tiebin (makeup), Gu Jiadong (special effects) , Ma Yonghua (stunt), Ding Li (producer), Shanghai Film Orchestra (performer), Huang Yijun (conductor).
xing fu	Naturally, Fu Chaowu! Ai Mingzhi? Han Fei, Feng Xiao, Shi Yuan, Fan Xuepeng, Wang Tui, Xie Yibing, Cheng Yin, Zhang Fa, Wang Bei, Yang Hua, Guan Hongda, Gao Xiaoou, Yang Mengchang, Bao Qi! Gu Wenhou (Photography), Xu Keji (Artist), Zhang Linyi (Composer), Zhu Weigang (Recording), Weng Silian (Editing), Wang Kai (Makeup), Shen Xiyuan (Producer), Shanghai Film Orchestra (Performer), Huang Yijun (Conductor).
bai yue ji	Zhang Tianci! Hunan Opera Troupe, Zhu Shaoxi? Xu Shaoqing, Peng Linong, Liao Jianhua, Zhang Fuhai, Jia Yanlu, Qing Huahou, Zheng Fuqiu, Xiao Baisui, Li Hualuan, Wang Xiaozhi, Deng Bofeng! Cha Xiangkang (photography), Lu Junfu (photography), Huang Jianfeng ( Artist), Wu Qiwen (artist), Ren Xinliang (recording), Jiang Yisu (stunt design), Ma Yonghua (stunt photography), Zhang Liqun (editing), Chen Yan (makeup), Wu Chengyong (producer), Hunan Opera Troupe music group ( performance), Hunan Opera Troupe (performance).
chen san wu niang	Yang Xiaozhong! The screenwriter team of Fujian Southern Fujian Opera Experimental Troupe? Cai Ziqiang, Su Ou, Shi Jiaoen, Xu Shumei, Ding Jinyu, Xu Shuhui, Su Wushui, Lin Yuhua, Li Mingjiao, Chen Jinshui, Lin Hongmei! Wu Weiyun (Photographer), Ling Lei (artist), Wu Ying (recording), Zhang Xiling (assistant photographer), Wu Zhenqiu (stage director), Xu Maocai (choreographer), Wu Ruide (music arrangement), Wang Aiqun (music arrangement), Zhang Chun (editing), Tian Zhigao (makeup ), Li Ping (makeup), Wang Jie (assistant director), Jin Longbao (producer), band of Fujian Southern Fujian Opera Experimental Troupe (performer), Wang Aiqun (conductor), Fujian Provincial Minnan Opera Experimental Troupe (performer).
luo han qian	Gu Zhizhi! Zong Hua, Wen Mu, Xin Zhi? Xia Fulin, Zhou Fangcong, Shao Binsun, Xie Hongyuan, Shi Xiaoying, Ding Shie, Xiao Aiqin, Xing Yueli, Gu Zhichun, Liu Zhengdao, Wang Mingdao, Ding Wan&#39;e, Gu Caiyun, Li Yankang, Feng Peili, Gu Liqun ! Zhu Jing (Cinematography), Huang Chong (Artist), Liu Ruzeng (Composer), Liu Ruzeng (Conductor), Zhou Hengliang (Recording), Huang Chen (Assistant Director), Jin Xueqin (Editing), Ni Yifei (Makeup), Jin Zhaoyuan (Producer) ), Shanghai People&#39;s Shanghai Opera Troupe Band (performance), Shanghai People&#39;s Shanghai Opera Troupe (performance).
a fu xun bao ji	Xu Suling! Wang Ruowang? Qi Heng, Di Fan, Feng Qi, Lin Zhen, Tian Feng, Wang Ti, Jiang Shan, Jin Naihua, Mao Yinfen, Li Shoucheng, Li Baoluo, Zhang Qian, Zhu Huaining, Ruan Xiaolan, Cui Chaoming, Shi Ling, Wang Lan , Wang Jun! Shi Fengqi (Cinematography), Zhong Yongqing (Artist), Zhang Linyi (Composer), Wu Hua (Recording), Yin Zi (Assistant Director), Cao Youguang (Stunt Design), Chen Weicang (Stunt Cinematography), Fu Jintao (Editing) ), Wang Hanyong (makeup), Lu Lizhi (producer), Shanghai Film Orchestra (performer), Chen Gexin (conductor).
feng huang zhi ge	Zhao Ming! Lu Yanzhou? Zhang Ruifang, Kang Tai, Zhou Min, Deng Nan, Zhong Xinghuo, Li Paulo, Ma Ji, Gao Yiyun, Li Ming, Wang Jingan, Cui Wenshun, Yang Gongmin, Liu Fei, Jiang Rui, Fang Shan! Feng Sizhi (Photography ), Qian Yu (photography), Ge Shicheng (artist), Ji Ming (composition), Zhang Fubao (recording), Xu Jin (producer), Xiao Zhen (special effects design), Ma Yonghua (special effects photography), Wang Dawei (assistant director) , Chen Renjin (Editing), Zhang Zaiheng (Scene), Kong Lingqi (Makeup), Wang Kun (Solo), Yang Gongmin (Solo), Wang Wei (Solo), Li Yong (Solo), Shanghai Choir (Chorus), Shanghai Film Orchestra (playing), Wang Yunjie (conducting).
hu shi ri ji	Tao Jin! Ai Mingzhi? Wang Danfeng, Tang Huada, Li Wei, Jiang Tianliu, Fu Botang, Huang Wansu, Lin Bin, Lu Shan, Gao Xiaoou, Jiang Shan, Zhao Lei, Zhang Ying, Su Hui, Mao Lu, Luo Qiqi, Fang Keke! Chen Zhenxiang (Photography) , Lu Jingguang (Artist), Wang Yunjie (Composer), Lin Bingsheng (Recording), He Lu (Associate Director), Fang Bo (Assistant Director), Chen Xi (Editing), Jiang Youan (Makeup), Webb (Producer), Shanghai Film Orchestra (playing), Wang Yunjie (conducting).
cheng feng po lang	Tao Jin! Ai Mingzhi? Wang Danfeng, Tang Huada, Li Wei, Jiang Tianliu, Fu Botang, Huang Wansu, Lin Bin, Lu Shan, Gao Xiaoou, Jiang Shan, Zhao Lei, Zhang Ying, Su Hui, Mao Lu, Luo Qiqi, Fang Keke! Chen Zhenxiang (Photography) , Lu Jingguang (Artist), Wang Yunjie (Composer), Lin Bingsheng (Recording), He Lu (Associate Director), Fang Bo (Assistant Director), Chen Xi (Editing), Jiang Youan (Makeup), Webb (Producer), Shanghai Film Orchestra (playing), Wang Yunjie (conducting).
bu ye cheng	Tang Xiaodan! Ke Ling? Li Lingjun, Mao Lu, Cui Chaoming, Lin Bin, Liu Fei, Li Jingkang, Sun Daolin, Shi Wei, Qiao Zhi, Zhu Sha, Yang Hua, Han Tao, Huang Chen, Jin Chuan, Gu Yelu, Huang Wansu, Zhao Han, Zheng Min, Fu Botang! Zhou Daming (photography), Ma Linfa (photography), Ge Shicheng (art), Wang Yunjie (music), Liu Guangjie (recording), Zhang Zheng (assistant director), Lan Weijie (editing), Xu Ken (makeup) , Shanghai Film Orchestra (performer), Wang Yunjie (conductor).
zhan dou li cheng zhang	Yan Jizhou, Sun Min! Hu Ke? Tian Dan, Jia Liu, Wang Chengyou, Wang Xiaozhong, Hawke, Wang Hongwu, Bai Ping, Luo Hui, Wang Ping, Li Jian, Zhang Yumin, Wu Zhenjun, Meng Liang, Li Yan, Zheng Xizhi, Sun Xun, Wang Fangbo! Jiang Shi (photography), Kou Honglie (art design), Gong Zhiwei (composition), He Baoding (recording), Dong Zhaoqi (assistant director), Wang Yin (special effects design), Zuo Fen (editing), Yan Rirong (Stage Director), Band of the Song and Dance Troupe of the General Political Department (Performance), Feng Qi (Conductor), Fang Ren (Chorus Conductor).
shui	Hua Chun, Shi Wenchi! Chen Zongfeng? Yu Shaokang, Wang Lianhai, Jia Xinghui, Wang Dianxi, Wan Diqing, Bao Mengmei, Wang Ping, Meng Qingfang, Zhai Chunhua! Chen Ruijun (photography), Li Weicai (composition), Li Xinmao (artist), Hou Shenkang (recording ), Xu Luchu (editing), Wang Yin (stunt design), Yan Rirong (theatre director), PLA Frontline Song and Dance Troupe Orchestra (performer), Zhang Mulu (conductor).
