bu ye cheng;Tang Xiaodan;Ke Ling;Li Lingjun, Mao Lu, Cui Chaoming, Lin Bin, Liu Fei, Li Jingkang, Sun Daolin, Shi Wei, Qiao Zhi, Zhu Sha, Yang Hua, Han Tao, Huang Chen, Jin Chuan, Gu Yelu, Huang Wansu, Zhao Han, Zheng Min, Fu Botang;Shang Yingletuan (band play), Zhang Zheng (deputy director), Zhou Daming (photography), Ma Linfa (photography), Wang Yunjie (conductor), Lan Weijie (clip), Ge Shicheng (art), Liu Guangjie (recording), Xu Ken (make up)
zhan dou li cheng zhang;Yan Jizhou, Sun Min;Hu Ke;Tian Dan, Jia Liu, Wang Chengyou, Wang Xiaozhong, Huo Ke, Wang Hongwu, Bai Ping, Luo Hui, Wang Ping, Li Jian, Zhang Yumin, Wu Zhenjun, Meng Liang, Li Yan, Zheng Xizhi, Sun Xun, Wang Fangbo;He Baoding (recording), Fang Ren (choir conductor), Zong Zhengwengongtuangewutuanledui (band play), Feng Qi (conductor), Wang Yin (stunt design), Jiang Shi (photography), Kou Honglie (art design), Dong Zhaoqi (deputy director), Yan Rirong (theater director), Gong Zhiwei (composing), Zuo Fen (clip)
shui;Hua Chun, Shi Wenzhi;Chen Zongfeng;Yu Shaokang, Wang Lianhai, Jia Xinghui, Wang Dianxi, Wan Diqing, Bao Mengmei, Wang Ping, Meng Qingfang, Zhai Chunhua;Xu Luchu (clip), Li Weicai (composing), Jie Fangjunqianxiangewutuanguanxianledui (band play), Wang Yin (stunt design), Chen Ruijun (photography), Li Xinmao (art), Hou Shenkang (recording), Yan Rirong (theater director), Zhang Mulu (conductor)
liu bao de gu shi;Wang Cui;Shi Yan, Huang Zongjiang;Liao Youliang, Xu Linge, Tao Yuling, Kang Tianshen, Chen Donggang, Wan Jun, Zhang Kefang, Zhang Zhang, Song Qingxiang, Wu Lianxiang, Mo Yan;Cheng Liye (theater director), Cai Jiwei (assistant photography), Tie Luwengongtuangewutuanguanxianledui (band play), Gao Ruxing (composing), Pan Wenlin (lead singer), Kang Jie (conductor), Yang Sen (clip), Yan Yinbin (conductor), Hu Yansheng (lead singer), Yu Bing (lead singer), Li Yan (recording), Cao Jinyun (photography), Kou Honglie (graphic design), Dong Zhaoqi (deputy director), Sun Peihua (lead singer)
wu geng han;Yan Jizhou;Shi Chao;Yang Wei, Cao Ying, Yang Xiuzhang, Li Li, Zhu Zizheng, Li Ju, Shi Kefu, Li Xuehong, Liu Jiyun, Qu Yun, Liu Bingzhang, Zhang Huaizhi, Zhou Fengshan, Wang Lianhai, Zhu Yizhi, Zhai Chunhua, Huang Huanguang, Zou Qun, Li Shuncai, Wang Ping;Zhang Dongliang (assistant photography), Li Bojian (recording), Hua Bin (clip), Ma Xunchao (stunt design), Jiang Shi (photography), Xu Run (artist), Qin Pengzhang (conductor), Zhao Kai (production manager), Li Hongquan (make up), Zhong Yanggewutuanminzuguanxianledui (band play), Gong Zhiwei (composing)
ji zhan qian ye;Wang Bing, Feng Yifu;Wang Jun, Zhang Rongjie, Xiang Zeng;Wang Runshen, Yuan Xia, Wang Chang, Jiang Fang, Yu Shaokang, Yang Jiao, Zhai Xiaomeng, Li Shuncai, Wan He, Feng Yuzhang, Bao Mengmei, Zhu Lianhai, Wang Xinjian, Liu Bingzhang, Qu Yun;Jun Letuanguanxianledui (band play), Xue Boqing (photography), Li Weicai (composing), Liu Yan (conductor), Wang Tielin (clip), Guo Dazhen (recording), Xu Run (art design), Zhao Kai (production manager)
chuan shan ju long;Dian Yingxueyuandaoyanxi1956jibiyesheng;Ceng Xiandi, Lu Youhan;Zhang Debao, Zhou Senguan, Wang Bingyu, Ma Jingwu, Li Erkang, Wang Tianpeng, Qian Guomin;Chen Yupin (composing), Gao Jianqing (make up), Zhang Ruikun (recording), Gu Wenkai (photography), Li Yongxin (artist), Liao Jiaxiang (photography), Xin Yingletuan (band play), Zhang Liandong (illumination), Zhang Lanfang (editing), Feng Guangtao (conductor), Gan Quan (photography)
da mu jiang;Wu Yigong;Wu Yigong;;Yang Decheng (light), Zhang Wenhai (Scenery), Gan Xuewei (mentor), Zhang Lanfang (editing), Zheng Rongfu (light), Wu Guoying (mentor), Hu Ailing (make up), Mu Wanxiang (Scenery), Yang Qiming (photography), Gao Jianqing (make up), Xu Jiachang (art design), Wang Jinbao (executive-producer), Zhang Ruikun (recording), Li Ruinan (recording), Huang Guanhai (executive-producer), Lei Jun (make up), Cao Zuobin (photography), Zheng Guoen (photography), Wang Suihan (mentor), Li Yongxin (art design), Hu Zhaohua (art design), Wu Pingchuan (production manager), Qiu Yu (executive-producer), Zhang Liandong (light)
hua hao yue yuan;Guo Wei;Guo Wei;Wang Qiuying, Wang Jingfang, Guo Yun, Yang Qitian, Gu Qian, He Ruyu, Chen Lizhong, Meng Na, Hou Xu, Qin Han, Xu Liankai, Huo Ke, Tian Hua, Chen Lin, Jin Di, Guo Zhenqing, Yan Jie;Liao Fan (theater director), Ge Weiqing (photography), Wang Xingwen (art), Yin Shengshan (conductor), Bei Jingdaxueshenghechangtuanminzugedui (chorus), Zhang Yingminzuledui (band play), Shen Guli (recording), Lei Zhenbang (composing)
min bing de er zi;Huang Can;Huang Can;Jia Naiguang, Huang Ling, Liu Ru, Yuan Sen, Zhang Jianyou, Zhou Senguan, Li Jie, Liang Yin, Huang Huijiang, Ren Yi, Che Xuan, Cheng Shijian;Wang Chunquan (photography), Zhang Yingletuan (band play), Li Ning (composing), Dong Zhiguo (theater director), Wang Jialin (lyricist), He Gaoying (deputy director), Xu Zhenjuan (set design), Yin Shengshan (conductor), Sui Xizhong (recording)
hong hai zi;Su Li;Qiao Yu;Chen Keran, Wang Heyong, Guan Jingxi, Zhang Yan, Zhang Juguang, Ning He, Lu Zhenji, Liu Chunshen, Zhao Zimin, Jin Li, Ma Ming, Wang Jianhua, Yao Ying, An Zhenjiang, Meng Xianying, Xia Peijie, Li Mengyao, Sun Xiaofei, Zhang Wei, Zheng Xiaojun;Zhang Yingletuan (band play), Tong Jingwen (set design), Yin Shengshan (conductor), Guo Jiadong (trick photography), Yang Wenhao (theater director), Li Guanghui (photography), Zhang Dichang (composing), Que Jingxiu (recording), Lu Xipeng (stunt design), Hua Yongzhuang (deputy director)
shui ku shang de ge sheng;Yu Yanfu;Liu Dawei;Pu Ke, Li Yalin, Zhao Ziyue, Zhang Guilan, Liu Bin, Zhang Yuan, Li Wancheng, Lu Su, Guo Yiwen, Yan Zenghe;Liao Fan (theater director), Bao Yueqian (deputy director), Zhang Yingletuan (band play), Yin Zhi (photography), Wang Xingwen (art), Yin Shengshan (conductor), Lei Zhenbang (composing), Chen Yudan (recording)
dang de nv er;Lin Nong;Lin Shan;Tian Hua, Li Lin, Li Meng, Chen Ge, Xia Peijie, Du Fengxia, Meng Xianying, Zhou Wenbin, Zhang Fengxiang, Wang Chunying, Ren Yi, Gao Ping, Shen Jinghua, Li Yingju;Wang Qimin (photography), Zhang Yingletuan (to sing), Liu Xueyao (graphic design), Li Yilan (lead singer), Yin Shengshan (conductor), Wu Yu (theater director), Zhang Dichang (composing), Chen Wenyuan (recording)
xu qiu ying an jian;Yu Yanfu;Cong Chen, Li Chi;Shen Bingning, Pu Ke, Liu Zengqing, Li Yalin, Wang Chunying, Qu Weiqi, Zhang Yuan, Xu Lan, Yu Zhongyi, Huang Ling, Hao Guang, Liu Ru, Zhang Juguang;Liao Fan (theater director), Bao Yueqian (deputy director), Zhang Yingletuan (band play), Yin Zhi (photography), Wang Xingwen (artist), Yin Shengshan (conductor), Lei Zhenbang (composing), Chen Yudan (recording)
xuan ya;Yuan Naichen;Nan Dan;Qin Wen, Zhou Chu, Zhang Fengxiang, Su Manyi, Bo Ruitong, Xia Peijie, Xi Yuming, Sha Na, Zhou Zheng, Sun Jingzhen, Duan Bin, Wang Chunying, Liu Shilong, Lan Qun, Li Hua;Zhang Yingletuan (band play), Wang Chong (art design), Tao Shigong (stunt design), Shu Xiaoyan (photography), Yin Shengshan (conductor), Ge Guangrui (composing), Guo Jiadong (trick photography), Zhang Jianping (recording), Wu Daiyao (theater director), Dong Kena (deputy director)
gu cha zhong sheng;Zhu Wenshun;Liu Baode;Pang Xueqin, Li Xida, Pu Ke, Zhang Yan, Gao Ping, Bo Ruitong, Ma Zhanhua, Tian Lie, Chen Keran, Hou Jianfu, Xu Liankai, Bai Yingkuan, Song Baoyi;Erji Guangbudao (Mongolian) (deputy director), Zhang Yingletuan (band play), Hong Jiahui (recording), Dong Zhiguo (theater director), Wang Tao (art design), Yin Shengshan (conductor), Chen Minhun (photography), Cai Guang (stunt design), Guo Jiadong (trick photography), Lou Zhanghou (composing)
ta ai shang le gu xiang;Huang Can, Zhang Qi;Xie Liming;Lin Ruwei, Meng Chaobo, Huang Zhanying, Zhu Lin, Cheng Chen, Ren Yi, Sun Heting, Ma Loufu, Liu Zengqing, Zhang Juguang, Zhang Wei;Wang Chunquan (photography), Li Ning (composing), Cao Zhulin (theater director), Yin Shengshan (conductor), Zhang Yingguanxianledui (band play), Yuan Mingda (recording), Shi Weijun (art design)
gong di qing nian;Wu Zhaodi;Yu Min;Yin Zhiming, Li Mengyao, Wu Bike, He Xiaoshu, Ren Weimin, Lan Qun, Ren Gu, Pan Demin, Ma Shida, Su Jianfeng, Liu Zengqing;Zhang Yingletuan (band play), Tong Jingwen (art), Yin Shengshan (conductor), Jing Hen (deputy director), Cai Guang (stunt design), Che Ming (composing), Guo Jiadong (trick photography), Liu Yongzhen (photography), Yang Wenhao (theater director), Que Jingxiu (recording)
nv she zhang;Fang Ying;Hu Su, Fang Ying;Qi Ruyan, Zhang Yun, Gu Qian, Li Jie, Yu Wenzhong, Liang Yin, Gao Ping, Liu Shilong, Wang Jianhua, Li Wancheng, Yang Wei, Liu Shuqin, He Ruyu;Ge Weiqing (photography), Zhang Yingletuan (band play), Chen Zhiyuan (theater director), Hong Di (recording), Yin Shengshan (conductor), Wang Guizhi (art), Zhao Xinshui (deputy director), Lei Zhenbang (composing)
li ming de he bian;Chen Ge;Jun Qing;Sun Yu, Wang Jianhua, Ai Hongli, Liu Zhenzhong, Hou Jianfu, Zhao Zimin, Ren Weimin, Zhang Yan, Wu Ning, Zhang Fengxiang, Liu Ru, Sun Xiaofei, Liu Shilong, Li Xida;Zhang Yingletuan (band play), Fu Jincheng (photography), Wang Chong (art), Peng Shouren (trick photography), Yin Shengshan (conductor), Li Yaodong (composing), Zhang Jianping (recording), Wu Daiyao (theater director), Chen Bingzhong (stunt design), Dong Kena (deputy director)
dong feng;Erji Guangbudao (Mongolian);Collective creation represented by Sun Mu;Yu Zhongyi, Ma Loufu, Wang Yansheng, Zhang Juguang, Pang Xueqin, Qu Wei, Ai Hongli, Li Wancheng, Song Baoyi, Zhu Lin, Li Wan, Zhou Lan, Zhang Yuan;Zhang Yingletuan (band play), Dong Zhiguo (theater director), Huang Lijia (recording), Yin Shengshan (conductor), Chen Minhun (photography), Liu Jinnai (art design), Lou Zhanghou (composing)
xin lian xin;Wu Tian;Collective creation represented by Wu Tian;Huang Zhong, Lu Su, Han Shaojun, Shi Kefu, Yang Wei, Cao Shangao, Zhang Wei, Yang Xi, Zhao Yanhua, Pang Xueqin, Tian Lie, Gu Qian, Yin Zhiming, Chang Zhenhua, Zhang Fengxiang, Hou Jianfu, Gao Jun, Huo Jun, Shui Hang;Xu Wei (art), Chen Zi (composing), Zhang Yingletuan (band play), Chang Zhenhua (deputy director), Shu Xiaoyan (photography), Du Yu (composing), Yin Shengshan (conductor), Shui Hang (theater director), Sui Xizhong (recording)
huan nan zhi jiao;Wang Yi;Wang Yi;Zhao Lian, Bai Yingkuan, Wang Jianhua, Huang Ling, Li Yalin, Ma Shida, Zhang Jianye, Han Yan, Li Dade, Du Fengxia, Gu Qian, Gao Ping, Yang Wei;Zheng Zhenyu (composing), Zhang Yingletuan (band play), Zhang Jiang (photography), Jing Ran (theater director), Yin Shengshan (conductor), Li Junjie (art design), Yuan Mingda (recording), Yan Biangewutuan (band play)
san nian zao zhi dao;Wang Yan;Wang Yan;Chen Qiang, Wang Chunying, Xia Peijie, Ma Zhanhua, Ma Shida, Ma Yu, Liu Xilin, Lan Lan;Liao Fan (theater director), Zhang Yingletuan (band play), Yin Zhi (photography), Gao Ruxing (composing), Wang Xingwen (art), Li Kewu (conductor), Chen Yudan (recording)
bing jian qian jin;Yan Gong;Wu Zhaodi, Yin Yiqing, Ji Ye;Li Mengyao, He Xiaoshu, Liu Shilong, Zhao Baohua, Han Shaojun, Gu Qian, Guo Shutian, Wang Feng, Ren Weimin, Liu Zhenzhong, Ding Weimin, Yao Ying;Zhang Yingletuan (band play), Li Xi (composing), Tong Jingwen (art design), Yin Shengshan (conductor), Liu Yongzhen (photography), Yin Yiqing (deputy director), Que Jingxiu (recording)
bai shou qi jia;Wang Yi;Wang Yi;;Zhang Fenglv (recording), Quan Rubin (composing), Sun Ao (commentary), Wang Yizhi (photography)
hua zhong ren;Wang Bin;Liang Yan, Yi Su;Li Yilan, Chen Qiang, Pu Ke, Zhang Yan, Bai Dezhang, Li Jie, Xu Lan, Chen Keran;Zhang Yingletuan (band play), Wang Yuru (trick photography), Bi Zepu (make up), He Jingzhi (lyricist), Yin Shengshan (conductor), Li Kewu (conductor), Cai Zhenya (deputy director), Lu Gan (art), Ma Ke (composing), Fang Weice (photography), Nie Shichang (theater director), Tao Shigong (stunt design), Wang Lan (solo), Li Yilan (solo), Shen Guli (recording)
lie bing deng zhi gao;Lei Keng;Ma Yunpeng;Zhang Jianyou, Ren Weimin, Han Shaojun, Bai Yingkuan, Zhang Yan, Xu Liankai, Song Baoyi, Zhao Zimin, Zhang Juguang;Zhang Yingletuan (band play), Quan Rubin (composing), Tong Jingwen (art design), Yin Shengshan (conductor), Sun Mingzhu (stage manager), Li Guanghui (photography), Jiang Junfeng (recording), Yin Yiqing (deputy director)
xin de yi ke;Wang Yi;The Sixth Scriptwriting Group of Changchun Film Studio represented by He Keren;Wen Lingwei, Bao Xueguang, Wang Dali, Wang Jian, Pu Ke, Li Jingchao, Cui Yin, Wei Qian, Huang Shu, Xu Yan, Sun Ao, Jiang Zhanghua, Wu Yumei, Li Zhendong, Ma Loufu, Ma Shida, Ning Xiping;Zhang Fenglv (recording), Zhang Jiang (photography), Li Junjie (art), Lin Xuesong (music arranger)
fu wu yuan;Lei Keng;Shao Zhangqing;An Qi, Cong Lianwen, Jing Hen, Zhang Jianyou, Xia Peijie, Wei Sai, Song Baoyi, Zhang Juguang, Wang Yansheng, Hao Guang, He Ruyu, Qu Wei;Zhang Yingletuan (band play), Quan Rubin (composing), Tong Jingwen (art design), Yin Shengshan (conductor), Li Guanghui (photography), Jiang Junfeng (recording)
shuai qi piao piao;Yan Gong;Jia Ke;Yan Fei, Chen Xizhen, Zhao Baohua, Wang Jian, Chen Keran, Xu Lan, Li Tiefeng, Ren Dao, Li Wancheng, Xu Yan, An Qi, Chang Wenzhi, Wang Jianhua, Ma Zhanhua, Yan Huang;Jin Bohao (artist), Zhang Yingletuan (band play), Chen Peicai (deputy director), Quan Rubin (composing), Yin Shengshan (conductor), Liu Yongzhen (photography), Que Jingxiu (recording)
chun shui chang liu;Chen Ge;Xu Jiaxian;Ma Loufu, Cong Lianwen, Ma Ming, Liu Bo, Bai Yingkuan, Gu Qian, Zheng Wanyu, Hou Jianfu, Bo Ruitong, Du Fengxia;Zhang Yingletuan (band play), Fu Jincheng (photography), Li Kewu (conductor), Wang Jixian (art), Li Yaodong (composing), Cai Zhenya (deputy director), Zhang Jianping (recording)
shang ba de gu shi;Wang Jiayi;Sun Qian;Wang Chengbin, Pu Ke, Bai Ju, Zhang Guilan, Ai Hongli, Hao Guang, Zhang Yan;Zhang Yingletuan (band play), Zhang Jiang (photography), Lin Feng (deputy director), Li Junjie (art), Zhang Dichang (composing), Lin Bingcheng (recording)
kuai ma jia bian;Zhu Wenshun, Dong Yude, Song Jiahui;Chen Gongyi, Wu Yuxiao, Liu Yueting;Wu Yi, Tian Ye, Hong Tao, Jiang Hong, Wang Yuanbang, Zhong Ling, Li Qiyuan, Gao Ping, Cheng Xiaoli, Li Jieyuan, Zhao Ruiying, Liu Zhenzhong;Zhang Yingletuan (band play), Wang Lei (photography), Yin Shengshan (conductor), Tong Zongde (recording), Liu Jinnai (art), Lou Zhanghou (composing)
hong ling jin de gu shi;Wu Zhaodi;Hai Mo;Qiu Suli, Xu Xiaoyan, Li Chunbo, Li Mei, Lu Fuyuan, Chen Qiang, Gu Qian, Meng Na, Li Xida, Tan Zaisheng, Liu Baoshu, Jin Yan, Luo Guirong, Jiang Huadong, He Xiaoshu, Yuan Xiaojun, Wang Yansheng;Chen Qifen (composing), Tong Jingwen (artist), Yin Shengshan (conductor), Li Kewu (conductor), Li Guanghui (photography), Le Tuan (acting), Jiang Junfeng (recording), Yin Yiqing (deputy director)
tian xia wu nan shi;Feng Bailu;Shao Hua, Zhan Yongchun;Kong Fang, Han Shaojun, Wang Chunying, Che Xuan, Liu Zhenzhong, Tian Lie, Pan Demin, Wang Jingfang, Shui Hang, Qu Wei, Wang Daming;Ge Weiqing (photography), Zhang Yingletuan (band play), Li Kewu (conductor), Wang Guizhi (art), Li Huailu (photography), Sui Xizhong (recording), Gao Hongliang (composing)
chun lei (1958);Huang Ye;Li Hongkui, Huang Fenglong, Cui Hengdong, Cui Xianshu;Yin Zhiming, Su Jianfeng, Jin Guangchu, Wang Yansheng, Wang Yabiao, Sun Xiaofei, Miao Ling, Sha Na, Zhang Wei, Wang Jingfang, Li Yu, Zheng Jiuquan;Zhang Yingletuan (band play), Wang Chong (art), Feng Guiting (photography), Po Ku (composing), Yin Shengshan (conductor), Shen Guli (recording), Dong Kena (deputy director)
bao shan zhi ge;Dong Kena;Ye Ke;Zhang Yuan, Su Jianfeng, Miao Ling, Liu Zengqing, Wang Yabiao, Sun Yu;Zhang Yingletuan (band play), Wang Chong (art), Jiang Wei (composing), Feng Guiting (photography), Li Kewu (conductor), Zhang Jianping (recording)
huo yan ju;Zhang Xinfu, Liu Guoquan;Shan Xishengqinqiangdianyingjutuanchuangzuozu;Chen Miaohua, Xiao Ruolan, Xiao Yuling, Fan Xinmin, Su Yumin, Meng Eyun, Li Yingzhen, Liu Yuzhong, Zhou Fuguo, Lei Zhenzhong;Bao Jie (photography), Wang Lan (deputy director), Liu Jinding (artist), Pan Ying (theater director), Huang Lijia (recording), Shan Xishengqinqiangdianyingjutuan (appearing), Zheng Rong (music arranger), Cai Heting (Fashion Design), Liu Shengyan (music arranger), Shan Xishengqinqiangdianyingjutuanledui (band play)
feng zheng;Wang Jiayi, Roger Pigaut (French);Wang Jiayi, Roger Pigaut (French);Patrick de Bardine (French), Sylviane Rozenberg (French), Gérard Szymanski (French), Xie Tian, Zhang Chunhua, Yuan Diwang, Cheng Mingqin, Lu Wan, Yin Jiyun, Liu Xiangsheng, Hua Weimin;Pierre Prévert (French) (art consultant), Billy Vilerbue (French) (photography), Ouyang Hongying (deputy director), Wu Shenghan (photography), Henri Alekan (French) (chief photographer), Duan Shijun (accompaniment), He Zhengan (translate), Édouard Luntz (French) (deputy director), Chen Yanxi (recording), Pan Qiu (theater director), Yu Yiru (art)
shang hai gu niang;Cheng Yin;Zhang Xian;An Ran, Li Keng, Qin Wen, Tao Baili, Du Peng, Meng Yao, Liu Zhao, Zhao Lian, Gao Shiying, Liu Chunlin, Ba Lihua, Zhang Mu, Liu Yaqing, Zhao Ziyue;Fu Zhengyi (clip), Chen Zi (composing), Ren Ying (deputy director), Qin Wei (art), Sun Song (Fashion Design), Du Yu (composing), Zhu Jinming (photography), Zhang Qinghua (assistant photography), Cai Jun (recording), Xin Yingletuan (band play), Feng Guangtao (conductor)
sheng huo de lang hua;Chen Huaiai;Sun Wei;Yu Yang, Wei Heling, Ye Xiaozhu, Zhang Guilan, Ge Cunzhuang, Li Yamin, Ba Lihua, Shi Meifen, Yang Jing, Yin Zhiming, Liu Chunlin, Chen Wenjing, Wu Qi, Han Juqing, Kong Zhaozhao, Li Jichang;Wang Zemin (recording), Gu Derong (clip), Wang Xizhong (make up), Li Jida (composing), Sun Song (associate artist), Wei Rong (deputy director), Shi Leyang (episode author), Li Wenhua (assistant photography), Su Min (composing), Yu Shuzhao (photography), Ou Fan (assistant director), Hu Qiming (theater director), She Shuyan (singer), Xin Yingletuan (band play), Zou Dehua (singer), Qian Jiang (photography), Feng Guangtao (conductor), Yu Yiru (artist)
tan qin ji;Xie Tian, Sang Fu;Yang Runshen;Wei Heling, Li Po, Zhang Ping, Wang Renmei, Wu Yu, Zhao Ziyue, Zhang Yuan, Sang Fu, Xiong Saisheng, Chen Qiang, He Ruyu;Zhang Xiande (art), Tian Shizhen (art), Shi Leyang (composing), Wang Ping (interlude), Chen Guoliang (photography), Sun Yuemei (make up), Xie Zhongkai (theater director), Fu Yingjie (recording), Xin Yingletuan (band play), Gao Hongtao (photography), Qi Yuling (editing), Feng Guangtao (conductor), Chen Yanxi (recording)
shi san ling shui ku chang xiang qu;Jin Shan;Jin Shan;Deng Zhiyi, Jiang Zulin, Wu Xue, Tian Long, Zhang Yisheng, Mei Xi, Yu Cun, Hu Xinan, Yu Daiqin, Feng Shaozong, Zhang Xiufang, Li Zhang, Liu Xian, Liu Yansheng, Gao Weiqi, Wang Li;Wang Zemin (recording), Mao Jingang (art assistant), Zhang Baoshan (composing), Yao Mu (composing), Zhong Yangminzugewutuan (dance), Lv Xianchang (recording), Wang Baozhen (lead singer), Chen Zi (composing), Chen Guoliang (photography), Zheng Ye (conductor), He Yun (production manager), Zhang Zhengyu (art), Zhong Yangguangboletuan (chorus), Xin Yingletuan (band play), Xiong Wei (production manager), Qi Yuling (clip), Feng Guangtao (conductor)
shan li de ren;Chen Huaiai;Liang Xiuchen;Gao Shiying, Gao Zhangde, Shi Meifen, Li Lin, Li Jianguo, Zheng Baomin, Zhou Senguan, Bai Ming, Yu Zhongyi, Zhang Yan, Tian Feng, Fang Hui, Huang Fei, Yan Zenghe, Chen Jie, Yu Yang;Qiao Yu (lyricist), Su Min (composing), Tian Wei (deputy director), Ouyang Hongying (deputy director), Qin Wei (art), He Fang (selection), Hu Qiming (production manager), Wang Hanxiao (conductor), Xin Yingletuan (band play), Nie Jing (photography), Chen Yanxi (recording)
yi tian yi ye;Ou Fan;Sun Qian;Tian Fang, Che Yi, Liu Chunlin, Li Renlin, Guo Shutian, Han Juqing, Yu Daguang, Yin Yu, An Ran, Zheng Jianmin, Zhao Ziyue, Cao Zengyin, Yu Zhongyi, Li Mengyao, Ding Weimin, Fang Hui;Wang Yunhua (recording), Sha Ou (lyricist), Li Ning (composing), Fang Yu (lyricist), Xiao Bin (art), Xin Yingletuan (band play), Shi Ping (production manager), Zhang Ninghe (conductor), Qian Jiang (photography), Li Wenhua (photography), Zhao Yuan (deputy director)
liu hu xin song;Zuo Ping, Xu Ke;Chen Dengke;Zhang Xiqi, Zhu Yi, Song Jingchang, Yin Da, Zhu Qi, Wang Ciping, Chen Lizhong, Meng Ran, Ren Meirong, Wu Lianxiang, Li Qi, Li Ting, Li Shuxiang, Li Huai, Tian Jingyu, Wu Yanqi, Jia Lin;Wang Zemin (recording), Li Zhongzi (art), Wu Shenghan (photography), Xu Bin (photography), Hu Qiming (production manager), Shi Daqian (deputy director), Han Yongchang (composing), Wang Yageng (production manager)
